,Anger,Happiness,Fear,Sadness,NG_score,Neutral_Dummy,Interaction_anger_Neutral,Interaction_fear_Neutral,Interaction_happiness_Neutral,Interaction_sadness_Neutral,Number_Outgroup_Words_log,Number_Ingroup_Words_log,Interaction_Outgroup_anger,Interaction_Ingroup_anger,Interaction_Outgroup_fear,Interaction_Outgroup_happiness,id,Party,author_id_new,Follower_count,RT_count,text
16927,0.13286513,0.10545782,0.574328,0.1333849,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574895071052406784,Democrat,2962868158,108847,0,New York Times: Factory Jobs Are Booming Like It’s the 1970s https://t.co/H7ATG00Z8S
16929,0.3869421999999999,0.10714529,0.07813251,0.047527455,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716665013126238208,Democrat,33537967,2043866,0,"ICYMI, here's a good op-ed on why it's time to end the Cuba trade embargo. Read &amp; RT: https://t.co/E964wzgxF3"
16931,0.39394888,0.029864008,0.15670258,0.09256166,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.27306455545674824,0.0,0.0,985948462188515328,Democrat,153944899,41989,0,"We must reject the false comparison btwn democracy-assistance groups like @NDI &amp; Russian ops. “While democracy-assistance organizations help partners strengthen their capacity for self-determination,"" Kremlin launches campaigns to subvert open societies. https://t.co/tixAwfz3le"
16936,0.4156789999999999,0.05144035,0.2107271,0.041240208,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042753756977418240,Democrat,33537967,2043866,0,Unwanted robocalls &amp; telemarketing spoofs are the top consumer complaint to the FCC and - by 2019 - could make up over half of U.S. calls. So let’s pass our bill to make it easier to go after robocall &amp; spoofing violations. https://t.co/jlKXQh9QZj
16938,0.45971757,0.0322533,0.16014673,0.07674826,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3186519374993693,0.0,0.0,1369055388985942016,Democrat,346964561,33993,0,Studies show that paid parental leave leads to better outcomes for kids and their parents. It shouldn't take a pandemic for new parents to get the time they need to spend with their babies. Every American should have access to paid family leave.\nhttps://t.co/7b7GY1FuLx
16940,0.57637125,0.037825704,0.18941556,0.050155245,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496322672984150016,Democrat,246478393,13607,0,Scare tactics and local attempts to restrict our right to vote ⬇️⬇️ are exactly why we need federal laws to protect the ballot. Our fight is far from over. \nhttps://t.co/yiZ7BREi5D
16944,0.07184656,0.6788634,0.032492395,0.035548557,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581664008783863808,Democrat,516880804,44544,0,Whatever the reason(s) – though I’m partial to the Norwegian influence – this is an entertaining analysis of why Minnesota (and the Midwest at large) advertises more orchestras &amp; conservatories as perks for visitors in Airbnb listings than other regions!🎼 https://t.co/WK9V7xU1Td
16949,0.48146006,0.025875688,0.2647505,0.16225941,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037728453720768512,Democrat,28602948,42789,0,"Nearly 469,000 households with children and 677,000 senior households will lose their nutrition benefits under the cruel House #FarmBill. Last time I checked, making America great again didn't include increasing food insecurity for children and seniors. https://t.co/01X0DJXotJ"
16950,0.72565407,0.033937998,0.11006668,0.070105284,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.7972124786240287,0.0,0.12092060722090044,0.03728470165559372,1128042212355399680,Democrat,15764644,8124750,0,.@realDonaldTrump’s effort to conceal the truth from the American people is without precedent. Americans have a right to know the truth and that their government is working for the people. #LawlessPresident https://t.co/jJC4G3lkcP
16959,0.50849026,0.022213515,0.06355306,0.32756716,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3524585900611935,0.0,0.044051624354957034,0.015397235292576052,1314228496265285632,Democrat,50452197,28689,0,The Trump Administration's family separation policy is beyond cruel. Separating children from their parents flies in the face of our American values. We are better than this. https://t.co/0wuwziOnyi
16965,0.09447785,0.03203793,0.47962603,0.07752461,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184244565844381696,Democrat,414436134,64137,0,"From cities with insufficient infrastructure to farms with extreme weather, the climate crisis is coming for everyone. We must act now before the consequences of climate change become irreversible. \nhttps://t.co/u5HDlS6Ggq"
16966,0.20066455,0.023417907,0.6060568,0.10314291,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.13909006707083016,0.0,0.4200865621791826,0.016232056211665007,865225439614312448,Democrat,236279233,80852,0,"W/ so many young ppl facing crushing #studentloan debt, Trump admin now wants to end public serv. loan forgiveness: https://t.co/jTWoeMvwXS"
16975,0.13203987,0.07414814,0.6760378,0.04161129,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234853581511110656,Democrat,278124059,711983,0,I’ll be at the Supreme Court tomorrow for this monumental argument. America cannot roll back reproductive rights. This attack on Roe v. Wade must be defeated. https://t.co/w9eeP4UlIn
16983,0.3712756,0.05036563,0.15931667,0.055241838,92.5,1.0,0.3712756,0.15931667,0.05036563,0.055241838,0.0,0.0,0.0,0.0,0.0,0.0,872199172472156160,Democrat,30354991,20049261,0,We must reform our criminal justice system to be “smart on crime” and insist on a better return on our investment.\nhttps://t.co/lV5xmuVy75
16987,0.4408015999999999,0.0278386999999999,0.20554814,0.11389988,80.0,1.0,0.4408015999999999,0.20554814,0.0278386999999999,0.11389988,0.0,0.0,0.0,0.0,0.0,0.0,1575949181146910720,Democrat,21406834,263472,0,"Justice for the people of the Marshall Islands must be a focal point in ongoing negotiations. While acknowledged in the Declaration on U.S.-Pacific Islands Partnership, the ugly legacy of the U.S. nuclear testing program requires a formal U.S. apology. https://t.co/HvTj1TFNrm"
16988,0.068229266,0.40978673,0.043570098,0.029124396,92.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04729292335957453,0.0,0.03020049058542051,0.28404251653037954,1522598541562191872,Democrat,33576489,28679,0,The #BipartisanInfrastructureLaw will support jobs and investments across Western New York.\n\nTake a look at some of the projects planned along Buffalo's waterfront.\n\nhttps://t.co/lySPAvsxjr
16992,0.04923651,0.09699485,0.034290984,0.035710886,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255211252365832192,Democrat,3806081652,9898,0,Our educators have gone above &amp; beyond during #COVID19. Apex Principal Matt Wight wrote all 590 names of this year's senior class on a wall at Apex Friendship High School. Thank you for all you do for our students &amp; for highlighting their accomplishments. https://t.co/zBwFGFZJZY
16997,0.09519607,0.04291485,0.06192884,0.07642186,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169643754690686976,Democrat,617266600,652591,0,So many workers - especially women - do critical work that is often underpaid and undervalued. This story is essential reading. https://t.co/bR1fOMTWYT
16998,0.14302714,0.045806747,0.32808802,0.04979849,100.0,1.0,0.14302714,0.32808802,0.045806747,0.04979849,0.6931471805599453,0.0,0.09913885883455258,0.0,0.22741328603849492,0.03175081753367273,1287526612670410752,Democrat,516880804,44544,0,"Human activities – burning oil, gas, and coal, along with deforestation – are going to make the difference when it comes to assessing the severity of damage climate change will have on our planet. \n\nWe are not powerless. \n\nBut we do need to #ActOnClimate.\nhttps://t.co/6pRGZsTVNe"
17001,0.54848266,0.02674251,0.27274925,0.07905023,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3801792093650191,0.0,0.18905537363733965,0.018536495407596144,1054780742792867840,Democrat,248495200,145159,0,Trump’s withdrawal from the INF Treaty President Reagan negotiated is a big mistake and provides Putin a convenient excuse to escalate a dangerous arms race that makes us all less safe. https://t.co/BXbHUt3S5G
17006,0.03767835,0.53232944,0.04202313,0.03157107,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480583774756876288,Democrat,76456274,152673,0,Off to a great start! Best wishes @AHammoudMI for a healthy and successful 2022! I’m proud to be your partner.\nhttps://t.co/1wC0kYedXc
17007,0.7098433,0.028248632,0.08481442,0.12429494,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.49202588203436737,0.0,0.05878887609382703,0.019580459625475447,1020338686347628544,Democrat,946549322,162705,0,"The Trump Administration has less than a week to meet a court-ordered deadline to reunite the families who were forcibly separated, yet the vast majority of families remain apart. This is unacceptable. https://t.co/IXrwxx1SGa"
17011,0.040927693,0.8465513,0.03575272,0.03853978,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154363338756960256,Democrat,193441812,255091,0,Can't wait to visit Iowa for @CCIAction this Saturday! Want to know why? Check out my piece in the @DMRegister. https://t.co/dkcsFgMLhu
17023,0.038358033,0.8207202,0.041259747,0.047211017,72.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.02658776242577534,0.0,0.028599077303666662,0.5688798926585944,1554618054016770048,Democrat,7429102,499549,0,The sausage-making took far longer than I would have liked – but so glad to have gotten done and passed. It’s a critical investment at a critical time.\nhttps://t.co/qdRy1H7H9z
17028,0.052555647,0.09430036,0.036981083,0.028693086,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.036428798540553746,0.0,0.0,1359647095725174784,Democrat,389840566,18733,0,"Last week, I introduced the Relaunching America's Workforce Act to strengthen our economy &amp; train workers for new careers in high-demand fields.\n\nI'm passionate about job training because every Nevadan should have access to a good job with a bright future.\nhttps://t.co/3HPhzyxSpi"
17030,0.053496525,0.45853418,0.028175807,0.031284828,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672537198068162560,Republican,22669526,44424,0,I applaud @DeptofDefense Sec. Ash Carter for ordering the military to open all combat jobs to women. Truly historic! https://t.co/XAVJdyfGDz
17031,0.05956422,0.20011702,0.28943533,0.034461558,100.0,1.0,0.05956422,0.28943533,0.20011702,0.034461558,0.0,0.0,0.0,0.0,0.0,0.0,1309504187424821248,Democrat,364415553,27011,0,"IMPORTANT CENSUS NEWS: We now have until Saturday, October 31 to complete the #2020Census.\n\nIf you haven’t already, please fill out your census survey here: https://t.co/ZcoWvFUEA2. \nhttps://t.co/keAjhJVLWp"
17036,0.05637623,0.28905913,0.029110964,0.031404123,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233406139490062336,Democrat,76456274,152673,0,Congratulations to Australyah Coleman for receiving the first @NAACP Youth Activist Award. She's recognized for her social justice work and diversity education on @CMUniversity's campus. Thank you for your hard work.\nhttps://t.co/NNfZs5pITn
17040,0.21765,0.028605802,0.115523495,0.075183906,87.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.1508634838488721,0.0,0.08007478484768094,0.019828031003956043,1250425772382097408,Democrat,389840566,18733,0,"During this #NationalMinorityHealthMonth, we must ensure that people of color have access to the health care that every American deserves. Health care disparities have long-plagued communities of color, and the chasm in care is now exasperated by #COVID19.\nhttps://t.co/k4OOGeLewX"
17041,0.705592,0.030438287,0.10351354,0.072645925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137433362212241408,Democrat,571214272,49912,0,"These farmers know climate change is real because it affects them, their families, and their livelihoods. They deserve representatives who treat this like the life and death issue it is https://t.co/GYcpzY50MK"
17045,0.03457681,0.34383535,0.19301504,0.031606562,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339026964586311680,Democrat,183062944,6687,0,Frontline healthcare workers at CHRISTUS St. Vincent just became the first in New Mexico to be vaccinated for #COVID. Hoping this is the beginning of a return to normalcy for us all. https://t.co/UxeOv4gxEA
17059,0.04381801,0.7441749999999999,0.1254632,0.044485487,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687158205890207744,Democrat,398193180,19029,0,Great article. Excited but realistic. St. Louis Rams: A tough lesson in the business of pro sports https://t.co/kT1mkQXt5p via @YahooSports
17063,0.056975078,0.5586998,0.045984812,0.030618817,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258735737786322944,Democrat,1880674038,25214,0,$257M in #CARESAct emergency aid from Congress is available through @HillsboroughFL and the BOCC 👉  Thanks for speeding aid into the hands of those who need it. \n\nMore here:\nhttps://t.co/f0sZDzea9p
17074,0.16051564,0.07322042,0.10801836,0.04126841,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0.17634445462742634,0.11126096330177516,0.11867029769777578,0.08044085319344021,1052953703081115648,Democrat,293131808,490951,0,Democrats are going to keep fighting for patients and families so they can get the care they need—even if Republicans are dead set on doing the opposite. \n\nhttps://t.co/yEKgBel2O2
17075,0.24217589,0.14843488,0.29006496,0.06673461,100.0,1.0,0.24217589,0.29006496,0.14843488,0.06673461,1.0986122886681096,0.0,0.26605740877313633,0.0,0.3186689295680236,0.1630723832349762,978602485341442048,Democrat,231510077,275839,0,My full interview from @NPR @npratc Saturday on @realDonaldTrump's #DACA comments &amp; the FY2018 #omnibusbill we just passed in Congress: https://t.co/F0KlPe4sDn
17076,0.6960278999999999,0.043290917,0.14062905,0.07381173,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.48244977647605947,0.0,0.09747662951232358,0.030006977062404603,1320091751009406976,Democrat,16160352,787128,0,"I find all this hysterically funny. The reason he is behind  is not the fault of anyone in the campaign, or their decisions.  Trump is behind because he is a God-awful leader and obnoxious liar.  https://t.co/jpNMuQ5rMb"
17080,0.10473703,0.04579327,0.1884596,0.0712855,87.5,1.0,0.10473703,0.1884596,0.04579327,0.0712855,0.0,0.0,0.0,0.0,0.0,0.0,1282359064756989952,Democrat,1089859058,28796,0,"Many Riverside County services have moved to online only for the time being. Some essential facilities, including cooling centers and health services, will remain open. Please call ahead to see if a county facility is open. https://t.co/fxENBgkBb6"
17081,0.720866,0.0348473,0.13834985,0.050111514,92.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0.7919522460830255,0.4996662354615255,0.15199284534538965,0.03828367200690421,1231308179742568448,Democrat,414436134,64137,0,Russia interfered in our 2016 elections. Everyone — both Republicans and Democrats — must speak out against an attempt of the same interference in 2020. This is not partisan politics. This is a matter of national security.\nhttps://t.co/mgPNgErNVv
17082,0.07995825,0.026732333,0.15325092,0.066246405,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363603160829427712,Democrat,389840566,18733,0,"Nevada's small businesses are hurting right now. If the #PaycheckProtection program isn't right for you, there are other options available.\n\nLearn more about these PPP alternatives to help your business stay afloat during these challenging times ⤵️\n\nhttps://t.co/6qhVeuU6HZ"
17086,0.053769786,0.41602913,0.07541609,0.044128634,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130912449069277184,Democrat,995193054,34010,0,This is inspiring. #WA01 https://t.co/Dr4smLFoJk
17099,0.7541555,0.042117745,0.089793116,0.07455529,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331750515416444928,Democrat,242555999,584205,0,Fossil fuel execs said they care about climate. Then Koch said he regretted partisanship. Now this. I guess billionaires BS at billionaire scale.\nhttps://t.co/aQDZSAzeoH
17100,0.26550955,0.20480944,0.1125838,0.037575256,92.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.29169205438873985,0.0,0.0,1407051547448594432,Democrat,2863006655,30167,0,Getting #Juneteenth signed into law was just the first step. Now it's time for the George Floyd Justice in Policing Act and the John Lewis Voting Rights Advancement Act. @TheBlackCaucus #OurPowerOurMessage https://t.co/qRcAxP5rgQ
17103,0.4512320999999999,0.16756156,0.19065519,0.04103166,100.0,1.0,0.4512320999999999,0.19065519,0.16756156,0.04103166,0.0,0.0,0.0,0.0,0.0,0.0,834808202499858432,Democrat,153944899,41989,0,.@billmcraven has confronted America’s enemies &amp; he knows it is certainly not our press. https://t.co/oTncHc9nkW
17106,0.17291428,0.17375912,0.13193767,0.44449183,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598767086184062976,Democrat,231510077,275839,0,"CNN Lays Off Hundreds of Staffers, Halts Live Programming on HLN https://t.co/30qPVN173A"
17116,0.38329428,0.09052155,0.44475046,0.046694368,100.0,1.0,0.38329428,0.44475046,0.09052155,0.046694368,1.0986122886681096,0.0,0.42109180618419517,0.0,0.48860832074679456,0.09944808721928472,1391174988271480832,Democrat,16160352,787128,0,Ladies and Gentleman...I give you the future of the Republican Party: Q Anon Lady and I Pay underage Women for Sex Guy.  https://t.co/qkk8ZKL9wS
17119,0.2521013,0.077293634,0.08452998,0.035350557,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.17474330531049692,0.0,0.0,1254050782107914240,Democrat,155585373,3695,0,I will continue to fight for funding to protect our democracy! https://t.co/SHETkvtsKV
17121,0.59074754,0.04595767,0.2494679,0.05785944,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871823387718557696,Democrat,278124059,711983,0,Nationwide air traffic control privatization would be a huge giveaway to airlines and an awful deal for consumers. https://t.co/6udLzc9PiI
17131,0.04680603,0.71147853,0.049463343,0.03017808,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903671305026904064,Democrat,462143773,34619,0,Bipartisanship is encouraging after more than six months of dangerous GOP attempts to repeal #ACA. https://t.co/wy5IXDx3fd
17138,0.17950715,0.16835538,0.03966709,0.053888183,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380782891363737600,Democrat,23593446,150370,0,"Proud to stand w/ @RepDanKildee to urge Secretary Kerry to help free Amir Hekmati, an American held captive in Iran - http://t.co/rVCtUULb0O"
17139,0.123713546,0.029773634,0.1830119,0.57300276,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372318405535080448,Democrat,31013444,1057623,0,"Girls commit dating violence as often as boys, studies show http://t.co/tbCj7ekrL9 via @nbcnewshealth"
17140,0.0834177,0.04329804,0.5080566,0.057889245,69.5,1.0,0.0834177,0.5080566,0.04329804,0.057889245,0.0,0.0,0.0,0.0,0.0,0.0,1232894957855309824,Democrat,88806753,33091,0,"I joined @ShannonBream tonight to discuss the possible “community spread” of Coronavirus in our region, as well as the necessary steps my fellow lawmakers and I must take to ensure we prepare our country for the Coronavirus outbreak. https://t.co/Aj6OF5ujkp"
17143,0.7721577,0.028074645,0.06895432,0.071463436,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254939387361669120,Democrat,248735463,330306,0,Immigrants are people too – and they deserve health protections. This is absolutely despicable. https://t.co/FfZDVU9JrX
17147,0.5904532,0.04246736,0.17687821,0.09222554,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816458896462188544,Democrat,1880674038,25214,0,"Yes, lost amid ethics focus today, GOP Congress set table to gut #Medicare #Medicaid #AffordableCare 🚨 Speak out! https://t.co/bBZPCy8gfO"
17152,0.660648,0.06983945,0.11512807,0.07624987,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4579262985425667,0.0,0.0,1217939388593844224,Democrat,162069635,84511,0,"Today, Chief Justice Roberts administered the oath and Senators swore to “do impartial justice according to the Constitution and laws.” The #Constitution requires a fair trial and the American people demand one. #ImpeachmentTrial\nhttps://t.co/e1w476JOB2"
17158,0.0818492,0.2234689,0.032167785,0.03390872,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149078593701478400,Democrat,248735463,330306,0,"Our immigrant neighbors deserve to be treated with dignity and compassion – and that means health care when you’re sick, whether you’re documented or not. Proud that California is leading on this important issue. https://t.co/798xtuiGN4"
17160,0.06684036,0.2715744,0.050424337,0.030518511,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.07343164087500037,0.0,0.05539679627614204,0.2983549731276686,1242196511108235264,Democrat,1074518754,149111,0,Thanks to @amprog for their support of my new legislation to require @realdonaldtrump use the full authority of the Defense Production Act so American businesses can make the medical supplies our hospitals and health care workers need. https://t.co/eAMN3YZS8F
17165,0.11525763,0.3130468999999999,0.052212026,0.029379567,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973340924527960064,Democrat,21406834,263472,0,"Massachusetts has adopted some of the most effective gun violence prevention laws in the nation. And as a result, since 1994, we have reduced gun deaths in the Commonwealth by 40%. My new legislation incentivizes other states to adopt similar gun laws.\n\nhttps://t.co/QdfeqJxM57"
17166,0.34963146,0.12829044,0.05904058,0.03835646,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029874348075765760,Democrat,357606935,5910642,0,"We need to realign the incentives of giant corporations so they invest in their workers, not just their shareholders. My big new bill, the Accountable Capitalism Act, helps accomplish just that. https://t.co/KwTN6YPmSm"
17172,0.11493138,0.28788146,0.049517743,0.037513252,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618676096815476736,Democrat,293131808,490951,0,I successfully fought to make sure the Inflation Reduction Act puts money back in the pockets of families by lowering energy costs. Click the link below to learn more about new tax credits you might be eligible for. https://t.co/au09tIij56
17176,0.20084123,0.039369583,0.6276229,0.061812367,100.0,1.0,0.20084123,0.6276229,0.039369583,0.061812367,1.3862943611198906,0.0,0.278425064629383,0.0,0.8700700871797129,0.0545778309125415,1507147373851680768,Democrat,1265423480,3801,0,Make no mistake: the conspiracy theories that animated the attack on the Capitol fully represent what the Republican Party has become in 2022. That is why it is so important that we hold and expand our majorities.\nhttps://t.co/3YrBiM1uw0
17188,0.7527735999999999,0.037074506,0.06572296,0.08981466,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.52178289843996,0.0,0.04555568442205406,0.025698089304552776,959068794776891392,Democrat,31801993,51875,0,"Tobacco use is the leading cause of preventable death. It is disgraceful that the CDC Director overseeing its prevention would directly invest in tobacco companies. Sadly, the outrageous conflicts of interest continue within the Trump Administration. \n https://t.co/vWDN4FLdBD"
17190,0.34686995,0.023377182,0.389308,0.16368917,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.24043192786346917,0.0,0.26984774256943117,0.016203827792736703,1262769694777528320,Democrat,516880804,44544,0,"1.5M cases. 90,000 deaths. Yet Pres. Trump takes no responsibility, picks fights with int'l partners &amp; shuns efforts to develop a global vaccine strategy. This crisis in leadership is catastrophic for those who've lost loved ones &amp; for the US’ standing. https://t.co/8XzkmzFVpE"
17191,0.63659376,0.02803212,0.0877279,0.1952765,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125909695024312320,Democrat,234014087,73900,0,"Another day, another school shooting. Congress must act soon; #EnoughIsEnough!\nhttps://t.co/AGLBzK4t64"
17193,0.48409948,0.041010357,0.35460034,0.06255595,100.0,1.0,0.48409948,0.35460034,0.041010357,0.06255595,2.4849066497880004,2.4849066497880004,1.202942017010913,1.202942017010913,0.8811487428830859,0.10190690881947986,1141010373979574272,Democrat,17494010,3458906,0,Our bill targets traffickers in China—illicit fentanyl's largest producer\n\n@SenTomCotton\n@SenSherrodBrown\n@SenRubioPress\n@SenatorMenendez\n@SenatorShaheen\n@SenToomey\n@SenMarkey\n@JohnCornyn\n@SenCapito\n@SenGaryPeters\n@SenFeinstein\n@MikeCrapo\n@MarshaBlackburn\n\nhttps://t.co/VCCsZujGAs
17194,0.18554828,0.026312497,0.11136569,0.14627227,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288653616220430336,Democrat,571214272,49912,0,More than 30 percent of Asian Americans say they have been subject to slurs or jokes since the coronavirus outbreak. This PSA that raises awareness and combats the rise of hate against our communities is so important. https://t.co/4YrtpWlwjQ
17201,0.28235236,0.052978247,0.17306004,0.047123108,92.5,1.0,0.28235236,0.17306004,0.052978247,0.047123108,0.6931471805599453,0.6931471805599453,0.1957117422584467,0.1957117422584467,0.11995607879359135,0.03672172253905838,859811515083485184,Democrat,56864092,51772,0,Action: Nearly 800 former @EPA employees sign letter to Congress demanding end to Trump Admin's attacks on climate https://t.co/IMWem9of6s
17218,0.25642046,0.0685573999999999,0.058023255,0.04912646,92.5,1.0,0.25642046,0.058023255,0.0685573999999999,0.04912646,0.0,0.0,0.0,0.0,0.0,0.0,659122951497895936,Democrat,31013444,1057623,0,.#Teaching While #Poor: #AdjunctProfessors &amp; the Fight for #FairWages @jdsuth @edubbs08 @adjunctaction https://t.co/px45fL3ZmI #bospoli
17221,0.5313569,0.1493611,0.22443704,0.047389437,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.5837552200085918,0.0,0.24656929017629606,0.16408993990898638,1007322500081045504,Democrat,40302336,455750,0,"The NY AG has sued @realDonaldTrump’s charity for “persistently illegal conduct” – including misusing funds to decorate his private golf club. In the White House or Trump Tower, the President has no regard for the rule of law. https://t.co/xMtoY7t2Q9"
17222,0.34082478,0.033562265,0.54426134,0.04468072,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822062292934082560,Democrat,14573926,104769,0,"Probably a bad idea to put someone in charge of lead poisoning who doesn't ""know about"" lead poisoning.   #Pruitt https://t.co/Br0FWNRCbx"
17224,0.061395064,0.08782938,0.062537156,0.033866506,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358149513689534464,Democrat,122174004,45741,0,"Thank you to the students of @UNLV, @TouroNevada, @CSNCoyote, and @NevadaState for helping accelerate vaccination distribution in Southern Nevada. Your efforts will save lives.\nhttps://t.co/oVdsGk68FS"
17228,0.09848554,0.032207254,0.73826724,0.08201819,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0682649743769237,0.0,0.5117278559057724,0.022324367303678018,1044670490239995904,Democrat,163570705,50184,0,"President Trump's trade war could mean a 2 million drop in car sales and cost 715,000 jobs. \nhttps://t.co/szaFwbE9gB"
17229,0.05339095,0.81171685,0.03542424,0.033785485,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703215452223315968,Democrat,946549322,162705,0,Great meeting with some innovative companies at Flatley Properties in Nashua yesterday https://t.co/ZzrP7AJTut
17230,0.48433277,0.035096236,0.36946464,0.06523082,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088053923166994432,Democrat,33537967,2043866,0,"Before the Administration started this reckless shutdown, bipartisan criminal justice reform legislation was signed into law. Now the shutdown threatens to delay the law’s implementation. https://t.co/6rmrKhkgfm"
17232,0.100061715,0.09563498,0.0737237999999999,0.03663134,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507367345244758016,Democrat,2863006655,30167,0,"Bringing resources back to #MI14, directly to my constituents and their organizations, is one of my most important jobs. These 10 Community Projects are going to strengthen our water systems, support small businesses, and more. https://t.co/JUkMerpB2w"
