,Anger,Happiness,Fear,Sadness,NG_score,Neutral_Dummy,Interaction_anger_Neutral,Interaction_fear_Neutral,Interaction_happiness_Neutral,Interaction_sadness_Neutral,Number_Outgroup_Words_log,Number_Ingroup_Words_log,Interaction_Outgroup_anger,Interaction_Ingroup_anger,Interaction_Outgroup_fear,Interaction_Outgroup_happiness,id,Party_retweeted_author,author_id_new,Follower_count,RT_count,text
4253,0.5755503,0.062167235,0.24524201,0.09530157,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774246186039541760,Democrat,21059255,1650469,1,I knew there was something wrong with my hair today. #matrix https://t.co/dpqLWGm5YR
4254,0.39057818,0.038043197,0.11285337,0.33484948,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767852991105802240,Democrat,21059255,1650469,1,Great @Harpers article by @andrewmcockburn on US aiding what look like multiple war crimes by #SaudiArabia in #Yemen https://t.co/lIfzQ30rqs
4255,0.60925853,0.03183235,0.08046953,0.16348432,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767809811459088384,Democrat,21059255,1650469,1,Time to stop the madness of U.S. support for #SaudiArabia coalition that repeatedly kills children in #Yemen. https://t.co/jyh63whX2y
4256,0.6091599,0.03161304,0.06280203,0.19935843,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767511519953166336,Democrat,21059255,1650469,1,US support of #SaudiArabia coalition that repeatedly strikes children &amp; hospitals in #Yemen is a moral abomination. https://t.co/SM5AD5yKA9
4257,0.4032443,0.03209517,0.3837048999999999,0.111766756,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766823068916326400,Democrat,21059255,1650469,1,"Did US refuel #SaudiArabia jets that targeted civilians in #Yemen? If so, US could be aiding &amp; abetting war crimes. https://t.co/TWX18UXLWn"
4258,0.77988195,0.040324613,0.09068393,0.05587898,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763565156647309312,Democrat,21059255,1650469,1,#DEA should not be making decisions on medical marijuana. Doctors should. This is an example of government stupidity https://t.co/PGoR81s8Eh
4259,0.7958647,0.036266852,0.06589965,0.06385074,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.8743467395371584,0.0,0.07239816530892738,0.03984320927850761,761972246680248320,Democrat,21059255,1650469,1,"As an #immigrant, I find this proposal deeply offensive: @realDonaldTrump now says LEGAL immigration is a problem.  https://t.co/yPcc1nHM83"
4260,0.24800174,0.03207796,0.16788079,0.0551937,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760853640575758336,Democrat,21059255,1650469,1,WARNING: This material may not be suitable for people who oppose science. Parental guidance is advised #ActOnClimate https://t.co/qFA55xoGM1
4261,0.7006684,0.03916058,0.09487984,0.119355746,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757240184031150080,Democrat,21059255,1650469,1,Story by @chadterhune in @latimes shows @getolympus intentionally failed to warn patients about fatal scope defects. https://t.co/u77GqxfDj6
4262,0.053571645,0.77419674,0.026651323,0.0411901999999999,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749319294400376832,Democrat,21059255,1650469,1,Congratulations to Californian #SamQuerrey for stunning upset of #1 #Djokovic at #Wimbledon!  https://t.co/drSLVT68jR
4263,0.04485914,0.03638193,0.041964907,0.8105405,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749341917024907264,Democrat,21059255,1650469,1,"Today a great human being passed away: Elie Wiesel, Holocaust survivor, author and Nobel Peace Prize winner. https://t.co/DqCFLDMAMV"
4264,0.48635715,0.09647145,0.23193482,0.078930184,92.5,1.0,0.48635715,0.23193482,0.09647145,0.078930184,0.0,0.0,0.0,0.0,0.0,0.0,744991820283805696,Democrat,21059255,1650469,1,What would have happened if a 300 ton crane fell on a tank of hydroflouric acid at #ExxonMobil? https://t.co/rX1f4pfMTB
4265,0.080880456,0.029194377,0.7675187,0.032574244,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738688287850647552,Democrat,21059255,1650469,1,"WARNING: If math and science make you anxious, do not read this article. #ActOnClimate  https://t.co/xIVjCOQCMr"
4266,0.28957158,0.43536395,0.04564804,0.1195364,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736032660359806976,Democrat,21059255,1650469,1,"Jury orders #Monsanto to pay $46.5 million for producing #PCB, a highly toxic chemical that causes #cancer.  https://t.co/92KlVTYadH"
4267,0.14334232,0.08624589,0.118674755,0.030656114,100.0,1.0,0.14334232,0.118674755,0.08624589,0.030656114,0.0,0.0,0.0,0.0,0.0,0.0,726134014520741888,Democrat,21059255,1650469,1,Why #encryption is a National Security priority &amp; why you should watch the TV series Mr. Robot. @whoismrrobot https://t.co/DlGNJPGYN8
4268,0.3962449999999999,0.033436406,0.43917444,0.0866653999999999,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724679723188547584,Democrat,21059255,1650469,1,This is what happens when folks cut corners on #cybersecurity. #BankHeist  https://t.co/a1lr6mmcAR
4269,0.51718265,0.13868684,0.12786508,0.044183142,100.0,1.0,0.51718265,0.12786508,0.13868684,0.044183142,0.0,0.0,0.0,0.0,0.0,0.0,718839000325226496,Democrat,21059255,1650469,1,"#NSA report, rec 29(3) on #encryption: US govt ""should increase use of encryption and urge US companies to do so"". https://t.co/vMXBO3LufC"
4270,0.44486168,0.06738662,0.22318144,0.04801213,100.0,1.0,0.44486168,0.22318144,0.06738662,0.04801213,0.0,0.0,0.0,0.0,0.0,0.0,718833563869663232,Democrat,21059255,1650469,1,"#NSA report, rec 29 on #encryption: US ""should not in any way subvert ... or make vulnerable"" commercial software. https://t.co/vMXBO3LufC"
4271,0.5872872,0.036560543,0.15631773,0.068327785,92.5,1.0,0.5872872,0.15631773,0.036560543,0.068327785,0.0,0.0,0.0,0.0,0.0,0.0,717393392955748352,Democrat,21059255,1650469,1,Consumers want privacy &amp; justly scared of govt overreach. That's one reason for @WhatsApp encryption. #FBI #Apple https://t.co/ScBvpKwnnf
4272,0.06938634,0.034414805,0.8179653,0.034706563,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708333566581551104,Democrat,21059255,1650469,1,"Whoa, this appears to be a vast and #unconstitutional overreach by #NSA. This is really scary. #Privacy #FBI  https://t.co/Z3T7SKFEeK"
4273,0.8058651,0.045887817,0.058497887,0.055898577,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704821920496263168,Democrat,21059255,1650469,1,"Yo @chrisrock, why do skit suggesting Blacks, Whites &amp; Latinos can't be accountants or make cool products? #Oscars https://t.co/Th8825mN9m"
4274,0.7495316999999999,0.046454627,0.10065318,0.053965427,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703631175005286400,Democrat,21059255,1650469,1,"Hack of #IRS records shows why weakening encryption hurts our national security, US businesses &amp; YOU. #FBI #Apple https://t.co/pYdMOHNFd5"
4275,0.60229874,0.042031918,0.10942843,0.08108896,87.5,1.0,0.60229874,0.10942843,0.042031918,0.08108896,0.0,0.0,0.0,0.0,0.0,0.0,697153928924950528,Democrat,21059255,1650469,1,#ExxonKnew #ShellKnew #AmericanPetroleumInstituteKnew They all knew. https://t.co/mjKLZn3qVv #ActOnClimate
4276,0.36339462,0.13857572,0.33050653,0.053757396,92.5,1.0,0.36339462,0.33050653,0.13857572,0.053757396,0.0,0.0,0.0,0.0,0.0,0.0,697139433083179008,Democrat,21059255,1650469,1,"Hmm, I wonder if #ExxonMobil was doing secret #climatechange research on its mystery ship. https://t.co/mmn8yIZU9L @latimes @insideclimate"
4277,0.48342767,0.15305482,0.13164215,0.043445807,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696733112487665664,Democrat,21059255,1650469,1,"#Hack of @DHSgov puts to rest #encryption debate. If fed govt had a back door key, hackers would find it. #Privacy https://t.co/FlBz0rIgn7"
4278,0.23744868,0.32286415,0.06444401,0.03730703,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694185697742204928,Democrat,21059255,1650469,1,Dear Rapper @Bobatl: Your #FlatEarth theory is interesting. Happy to put you in touch with #climatechange deniers. https://t.co/QInuHJlfDQ
4279,0.62806094,0.038327664,0.07954545,0.110637635,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692032591889694720,Democrat,21059255,1650469,1,Note to Chinese govt: Notion that you speak for God is silly. Only weak countries fear religious freedom. https://t.co/LLP7jLEnk7 #Tibet
4280,0.24129474,0.06635402,0.09257704,0.040700663,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691691739132760064,Democrat,21059255,1650469,1,I support blocking the #FDA nominee. I have seen how non-responsive the #FDA is to Members of Congress. https://t.co/wIhxVNEvs3
4281,0.22829854,0.031749956,0.30719802,0.07494935,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691649287462088704,Democrat,21059255,1650469,1,WARNING: Reading this article may cause you to believe in #climatechange. https://t.co/xgcX3YFjYl #ActOnClimate
4282,0.5850953,0.032623205,0.1376677,0.058502067,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689842022606188544,Democrat,21059255,1650469,1,SURGEON GENERAL'S WARNING: Do not read this link if science &amp; measurements offend you. #ActOnClimate #climatechange https://t.co/4BIRmb4v7n
4283,0.11545199,0.0496237999999999,0.04473719,0.05843694,80.0,1.0,0.11545199,0.04473719,0.0496237999999999,0.05843694,0.0,0.0,0.0,0.0,0.0,0.0,679405077828730880,Democrat,21059255,1650469,1,"""We are not separated by religion.""  https://t.co/2nZFQvcuAi"
4284,0.5818331,0.034423735,0.21146613,0.067392774,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679045861750538240,Democrat,21059255,1650469,1,My call for SEC to investigate @getolympus for failing to disclose its medical scopes can kill patients. #olympus https://t.co/vLcxB9YHKr
4285,0.7621359,0.042321768,0.10614654,0.048555978,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678264288532795392,Democrat,21059255,1650469,1,"An example of why it is a really irresponsible position for #FBI to keep pushing for technological ""back doors."" https://t.co/15jmPsa2Wz"
4286,0.6425879,0.038565144,0.22015609,0.057813123,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678270619113250816,Democrat,21059255,1650469,1,Who is responsible for stopping mass data breaches in fed govt? #DHS? #OMB? #Cyberczar? NO CLEAR LINES OF AUTHORITY. https://t.co/15jmPsa2Wz
4287,0.65787214,0.03294673,0.11218693,0.054461323,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677669297817329664,Democrat,21059255,1650469,1,"WARNING: If you don't believe in science or facts or measurements, this article may offend you. #ActOnClimate  https://t.co/c0xhUS8hYu"
4288,0.5293920999999999,0.24784963,0.06332668,0.073362455,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656896982477312000,Democrat,21059255,1650469,1,2014 was hottest in recorded history &amp;  last month was hottest month in history. https://t.co/u2tPsAGe8M Thank you #ExxonMobil. #ExxonKnew
4289,0.06918609,0.6361202,0.035834845,0.032492038,87.5,1.0,0.06918609,0.035834845,0.6361202,0.032492038,0.0,0.0,0.0,0.0,0.0,0.0,654689188013477888,Democrat,21059255,1650469,1,Fed mental health agency issues report calling for end to #conversiontherapy! This boosts our bill to ban it. #LGBT http://t.co/gzXrmwVnKS
4290,0.6574078,0.033727042,0.13481414,0.11197285,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652870671991619584,Democrat,21059255,1650469,1,This article sickens me. That's why I authored CA ballot on #CitizensUnited &amp; coauthored Const. Amend to overturn it http://t.co/sGPYx6KfyC
4291,0.1766820999999999,0.054382578,0.048251636,0.035418335,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.12246669947041024,0.0,0.0,648976458921197568,Democrat,21059255,1650469,1,"I proudly support the ""leftist agenda"": #StandWithPP, #ActOnClimate and, of course, #MarsWater. http://t.co/MFb0UUx4XX"
4292,0.6535615,0.06963189,0.09086083,0.047332294,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646851704827150336,Democrat,21059255,1650469,1,It is high time we eradicate the wasteful #marijuana eradication program of the #DEA. http://t.co/OnUG7CZuRi
4293,0.4572228,0.03961147,0.24157397,0.1129536,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616388892720263168,Democrat,21059255,1650469,1,"Without access to military sites &amp; scientists of #Iran, it would harm US nat'l security to agree to a nuclear deal. http://t.co/dVQgFugYAP"
4294,0.05856188,0.47072643,0.03174124,0.02913685,92.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.04059200201028985,0.0,0.022001351013476556,0.32628269776954844,615537987472879616,Democrat,21059255,1650469,1,"As an early supporter of #redistricting reform, I applaud #SCOTUS upholding independent redistricting commissions! http://t.co/HSjczzSA79"
4295,0.053199843,0.037714157,0.038978774,0.22256489,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591676973404917760,Democrat,21059255,1650469,1,I stand in solidarity with the Armenian community to commemorate the #ArmenianGenocideCentennial. http://t.co/poXdJ1JeAF
4296,0.61935705,0.02661328,0.20847529,0.06952957,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583669527147188224,Democrat,21059255,1650469,1,"Do supporters of ""religious freedom"" laws believe #Westboro Baptist Church followers can refuse to serve Veterans?  http://t.co/9zfLSPG6Hn"
4297,0.5147383,0.052695215,0.049979273,0.0717862,92.5,1.0,0.5147383,0.049979273,0.052695215,0.0717862,0.0,0.0,0.0,0.0,0.0,0.0,583656319036428288,Democrat,21059255,1650469,1,"To #Indiana Pizza Owner: Jesus never said you can't cater gay wedding. Instead, one of His central messages was love. http://t.co/pPlNMW5XXz"
4298,0.61329126,0.048008967,0.24997717,0.058331776,100.0,1.0,0.61329126,0.24997717,0.048008967,0.058331776,0.0,0.0,0.0,0.0,0.0,0.0,578214271542263808,Democrat,21059255,1650469,1,When does 2 + 2 = 5? ... When you read the House #GOP budget.  http://t.co/nYgHaXlVRg
4299,0.36847562,0.027472304,0.4913580999999999,0.05051293,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571443938357354496,Democrat,21059255,1650469,1,Elections. Really. No Kidding. Have. Consequences. http://t.co/8eCPdNm0tV #DontShutDownOurSecurity
4300,0.034610096,0.07253429,0.056488104,0.09978475,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591128627881574400,Democrat,3044993235,182954,1,"“At some point, I realized my parents had achieved the American dream. One reason I joined the Air Force is that I believe I could never give back to America what this amazing country has given to my family.”\n\nCheck it out ⬇️ @MensHealthMag #VeteransDay https://t.co/PS0M9E8v8a"
4301,0.7279845500000001,0.036738507,0.0457679,0.065217525,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.5046004383237006,0.0,0.0,1584571668088778752,Democrat,3044993235,182954,1,"The antisemitism displayed on the 405 this weekend was disgusting. Our community will not tolerate hate. With antisemitism on the rise, we must come together to fight it.\n \nWe stand in solidarity with our Jewish neighbors &amp; condemn this abhorrent behavior. https://t.co/hSSY4KZBuR"
4302,0.045233224,0.041294537,0.061612617,0.043539964,100.0,1.0,0.045233224,0.061612617,0.041294537,0.043539964,0.0,0.0,0.0,0.0,0.0,0.0,1577765575794704384,Democrat,3044993235,182954,1,"October is #BreastCancerAwarenessMonth. The earlier breast cancer is detected, the higher the survival rate. Stay aware of the signs and symptoms to look out for and help spread the word. More info: https://t.co/yla3B9sYiY"
4303,0.05534516,0.26611134,0.07332728,0.03612649,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557441654365294592,Democrat,3044993235,182954,1,"For older Americans, the #InflationReductionAct will bring savings and ‘Peace of Mind’ – read more here: https://t.co/c9bHT1c4QI"
4304,0.2314957,0.040021297,0.41590944,0.04264634,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516780160124657664,Democrat,3044993235,182954,1,"The fact that government agencies can seize a person's metadata stored on the cloud without a warrant is deeply troubling. That's why, to protect Americans' data privacy, we intro'd a bill to require a warrant for access to metadata. (1/2) https://t.co/ORjS08HRn0"
4305,0.077065594,0.36211833,0.050288167,0.032229733,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504563223596449792,Democrat,3044993235,182954,1,"#ICYMI: We secured millions in federal funding for local projects in @LACity, including a pilot program to redirect non-violent 911 calls about #homelessness to trained specialists &amp; a Fairfax District neighborhood cooling project. More in @ladailynews: https://t.co/6xhnPA6yCQ"
4306,0.07410811,0.6282533,0.03364768,0.03215638,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504189509608509440,Democrat,3044993235,182954,1,A lack of affordable housing is a key cause of #homelessness across our nation. Pleased to have secured $2 million in federal funding for @santamonicacity's local project to convert a parking structure into affordable housing. Read more ⬇️ https://t.co/uv4wK5OyEI
4307,0.11969973,0.33372155,0.041094676,0.045708597,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478124008038178816,Democrat,3044993235,182954,2,No one who served our country in uniform should ever go without housing. Pleased with the progress we've made this year in addressing veteran #homelessness. We must continue this momentum. \n\nREAD: Our op-ed in @ladailynews on reducing veteran homelessness: https://t.co/hty5K5qL4I
4308,0.49978077,0.0319094,0.29073092,0.06440293,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458490890557739008,Democrat,3044993235,182954,1,"Deeply troubled by the egregious acts of the prior Administration in violation of the #HatchAct. To further safeguard our elections, Congress should pass our bill to increase the prison term for those who violate the law. https://t.co/QUxYPG5moI"
4309,0.6865686999999999,0.039507147,0.1336331,0.062464442,92.5,1.0,0.6865686999999999,0.1336331,0.039507147,0.062464442,0.0,0.6931471805599453,0.0,0.47589315866570686,0.0,0.0,1452690089256136704,Democrat,23593446,150370,4,"We have to choose: the filibuster or our democracy.\n\nCheck out my oped in @thehill today on why we need to #AbolishTheFilibuster to promote, protect, and defend civil rights, voting rights, and our democracy.\n\nhttps://t.co/FSgjrivUZs"
4310,0.18647727,0.05783608,0.071019955,0.04204401,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433867397157376000,Democrat,3044993235,182954,2,Child care doesn't just help families with kids; it helps all of us by making it easier for parents to fully participate in our workforce. Other countries have invested in child care because they know it boosts their economies. The U.S. needs to catch up. https://t.co/VjhAD6XqLX
4311,0.06677553,0.41470397,0.0316986,0.037046965,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.046285270349896046,0.0,0.02197179521769748,0.28745088757251613,1421184700995997696,Democrat,3044993235,182954,1,Congratulations to @deborahlipstadt for being nominated to serve as U.S. Special Envoy to Combat Antisemitism. Looking forward to working alongside her as Co-Chair of the House Bipartisan Antisemitism Task Force to root out antisemitism at home &amp; abroad. https://t.co/WY7X2XB4rr
4312,0.2657276,0.27324307,0.039954267,0.03654051,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.29193160679828395,0.0,0.0,1409557211873832960,Democrat,3044993235,182954,1,So-called 'conversion therapy' is based on prejudice and fake science. Proud to re-introduce our bill with Sen @PattyMurray and @SenBooker to ban this harmful practice nationwide and protect #LGBTQ youth. 🏳️‍🌈 https://t.co/oDXB884UiX
4313,0.096683726,0.059441477,0.06790185,0.051542636,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681096,0.06701605208293028,0.10621792949782041,0.04706597588230432,0.04120169219086883,1403012998155886592,Democrat,3044993235,182954,2,It's long past time to restore the West LA VA Campus as a home and community for veterans. Read our @ladailynews op-ed with @SenFeinstein on how our West LA VA Campus Improvement Act can help homeless vets. ⬇️ https://t.co/M0TvxeTugh
4314,0.04536291,0.45967004,0.040056765,0.030309713,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.03144317316849455,0.0,0.0,1387451551728291840,Democrat,3044993235,182954,1,"Children are our future. Pleased @POTUS Biden will unveil the #AmericanFamiliesPlan to provide free preschool for 3 and 4 year-olds, two years of free community college for students, direct relief for American families, and more. https://t.co/P2IpWIriRP"
4315,0.12106954,0.037728574,0.072097085,0.046677236,100.0,1.0,0.12106954,0.072097085,0.037728574,0.046677236,0.0,0.0,0.0,0.0,0.0,0.0,1371921714397990912,Democrat,3044993235,182954,1,"Amid a rise in anti-Asian attacks, we all have a role to play in protecting &amp; supporting the #AAPI community. On Thursday, we’ll be joining @HouseJudiciary for a hearing on discrimination &amp; violence against AAPIs to discuss ways we can #StopAAPIHate. https://t.co/yHm58ahvL3"
4316,0.04709219,0.062960416,0.029749403,0.049503624,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366440626011713536,Democrat,3044993235,182954,1,"During #WomensHistoryMonth, we honor the indelible contributions women have made and continue to make to our nation. As we reflect on the progress we’ve made, we continue the fight for equal rights and opportunity for all women. https://t.co/2BUbiqtIdF"
4317,0.056374494,0.16471834,0.032619067,0.033419177,70.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.061933711875846606,0.0,0.03583570785108841,0.1809615924930118,1361806320031174656,Democrat,3044993235,182954,1,It was an honor to join a team of such dedicated &amp; committed colleagues as we presented the case to convict Donald Trump for inciting a violent insurrection against the Capitol. \n\nWe all love this country &amp; will continue to uphold our oath to protect it. https://t.co/dnAlbnV3bu
4318,0.6814657,0.044340927,0.20666544,0.03987787,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246090845247373312,Democrat,23593446,150370,2,The Treasury Department still doesn’t have a system for sending out checks. #WhereIsTheMoney https://t.co/KfC4FcengW
4319,0.76519257,0.04743904,0.0632239,0.079309575,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233479433157332992,Democrat,398193180,19029,1,It's a shame the @LACountyRRCC is choosing to be defensive instead of acknowledging problem. They dropped the ball on reaching out to voters effectively — and more importantly they failed to fix the flaw with the screens. https://t.co/ZXP8s7mNuX
4320,0.054395404,0.2848903,0.028791491,0.03374453,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225199991108620288,Democrat,3044993235,182954,1,"Proud to support the passage of the bipartisan PAWS for Veterans Therapy Act, which connects veterans suffering from #PTSD with service dogs. This bill makes returning to civilian life easier for veterans experiencing post-traumatic stress &amp; brain injury. https://t.co/U1jsg6zpAl"
4321,0.18296812,0.12523852,0.078907594,0.0420293,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216862508759289856,Democrat,3044993235,182954,1,A great op-ed from @chrystie_swiney @RJLewisGMF @SheilaRFoster @BenjaminJLeffel on why Congress needs to pass our bipartisan bill with @RepJoeWilson to allow U.S. cities and states to have a greater voice in U.S. diplomacy. Read it here: https://t.co/gwqs7jCFBT.
4322,0.3988985,0.042610344,0.43074596,0.060393207,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185222639591272448,Democrat,2970462034,33279,1,Several large trades in S&amp;P contracts were made just prior to major geopolitical events or statements by the President that drastically moved the markets. Whoever made those trades netted billions of dollars.\n\n@TedLieu &amp; I are asking for an investigation. https://t.co/NEyo4tk920
4323,0.7183731,0.034634408,0.10786317,0.0994885,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173635377866903552,Democrat,242555999,584205,1,I’m confident Kavanaugh lied. He was under oath. His intent was to deceive. The lies were material. That’s perjury. #KavanaughLied\nhttps://t.co/4eEFrVBY7t
4324,0.07720447,0.08737344,0.12532529,0.043964468,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789965307720962048,Democrat,4749863113,35427,1,ICYMI: I talked to @AsianJournalCom with @tedlieu about the importance of the AAPI community in this election. #NV03 https://t.co/R8z0SUwSEs
4325,0.48414862,0.10964986,0.059228946,0.050089598,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783847569956810752,Democrat,3044993235,182954,1,TY @lynnelber @AP 4 crucial reporting. @oreillyfactor @jessebwatters should apologize 4 racist #AAPI segment ASAP  https://t.co/1a36b5LXgM
4326,0.12400565,0.38262165,0.03196027,0.03275306,92.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.13623413095427656,0.0,0.0,743080241107767296,Democrat,3044993235,182954,1,Honored 2 pen @thehill oped w @SenWhitehouse on need 2 divest from fossil fuels starting w @exxonmobil https://t.co/faJQ9hGWS1 #ActOnClimate
4327,0.21583422,0.058109894,0.21479708,0.057670597,100.0,1.0,0.21583422,0.21479708,0.058109894,0.057670597,0.0,0.0,0.0,0.0,0.0,0.0,726075071324938240,Democrat,3044993235,182954,1,This morning I was on @cspanwj talking about smartphone security vulnerabilities &amp; the need for stronger #encryption https://t.co/EO0DaLf2OS
4328,0.73981553,0.031807266,0.09801718,0.08436189,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.5128010487539616,0.0,0.0,709842879154429952,Democrat,3044993235,182954,1,Thx 4 highlighting #FlintWaterCrisis @abbygoodnough @nytimes this is negligence bordering on deliberate indifference https://t.co/EHPVeLqCUh
4329,0.1919526,0.07167335,0.063718,0.036281608,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703319603708084224,Democrat,995193054,34010,1,I agree – conversion therapy is fraud. That's why I helped introduce a bill to ban it w/@TedLieu. #LGBTRights @HRC https://t.co/DbQuM4hp5q
4330,0.58789474,0.115136154,0.18611796,0.0381669,100.0,1.0,0.58789474,0.18611796,0.115136154,0.0381669,0.0,1.0986122886681096,0.0,0.6458683858073432,0.0,0.0,702180367948718080,Democrat,3044993235,182954,1,Democratic lawmaker Ted Lieu asks FBI director to withdraw Apple unlocking case https://t.co/0Y1L7HznVT via @Reuters @RepTedLieu #AppleVsFBI
4331,0.25442904,0.20541018,0.106765606,0.03118761,95.0,1.0,0.25442904,0.106765606,0.20541018,0.03118761,0.0,0.6931471805599453,0.0,0.17635677172857353,0.0,0.0,690517492515610624,Democrat,3044993235,182954,1,"Grist 50: Meet Ted Lieu, the congressman calling out Big Oil #ActOnClimate #exxonknew  https://t.co/kKlfVYtX74 via @grist"
